dim1,dim2,dim3,prompt
5.144903,3.2836244,3.4298546,a close up of a person holding a piece of food
1.7285742,4.8158774,6.757613,a man and a woman hugging each other
3.0437448,4.136338,5.717105,a black and white photo of a person laying on the floor
5.428285,4.8047895,4.5441384,a stainless steel pipe fitting on a white background
3.4687533,1.3290502,5.1080995,a white dresser with a mirror above it
4.906614,2.2447772,3.8727174,a close up of a plate of food on a table
5.2203856,6.126422,7.415632,an aerial view of an airport with planes parked on the tarmac
4.9037404,3.6379805,7.3275294,an outdoor dining area with tables and chairs
4.164423,3.3437228,3.646329,a green and white dice in a clear box
5.4683676,4.911794,4.5621667,a ball valve on a white background
6.6351204,4.915421,9.128784,a graph that shows the average number of experts
5.3117394,5.0205045,7.273983,a large satellite dish sitting on top of a lush green field
4.211433,4.421992,4.54934,a close up of a paper animal head on a wall
6.927925,5.441702,5.407014,a yellow and black dirt bike parked in front of a green garage
2.8211472,5.4204,4.236575,a suit and tie on a mannequin stand
4.0629983,1.9848207,6.0440707,a salon with a lot of chairs in it
5.3060555,5.0986824,7.156309,a golf course with a green and a white bunker
6.6242185,4.961603,9.113134,a graph showing the number of people in the united states and the number of people in the united states
4.667503,5.2959957,4.6051464,the logo for st joseph's college
5.43933,2.7577357,4.262255,a couple of wine glasses sitting on top of a table
4.360938,4.4066133,2.7387366,a woman wearing a necklace and earrings
2.261514,1.083501,5.615912,a bed room with a neatly made bed and a desk
4.031313,5.257952,3.912443,a green and red t - shirt with a logo on the chest
2.6071148,5.356557,3.7681527,a little girl wearing a cupcake costume
4.3614,1.3421562,5.895679,a kitchen with green cabinets and a wooden counter top
4.0207157,5.606526,2.9677281,a pair of men's black leather boots
6.8438406,5.419633,5.4367642,a couple of motorcycles parked next to each other
4.0664725,3.4425058,4.6911106,a black and white drawing of a basket of vegetables
4.7311244,5.633126,7.444869,a close up of a body of water
5.6409407,5.4976444,7.1240134,a basketball court with lines painted on it
5.181757,5.38195,6.71543,a black and white photo of a wooden fence
6.0133314,5.5208178,7.8480115,a map of the district of district 20
6.3421116,5.5079103,6.161386,a small town street with cars parked on both sides of the street
4.8430223,4.4029303,7.341735,a row of palm trees blowing in the wind
4.251498,1.1980884,5.9321103,a couple of women in a kitchen cleaning a stove
2.7638927,5.7839236,3.0274115,a close up of a person wearing a white shirt
3.8709674,1.2864126,6.143136,an electric fireplace with a white mantle
2.582191,5.09363,7.136009,a group of people standing in front of a sign
2.7787018,1.1740962,5.740936,a small doll house with a ladder and a window
6.0601406,5.451276,5.760112,a white car driving down a country road
3.8222826,5.286087,3.6738126,an army green parka with a faux hood
6.3306675,5.2242537,6.108238,a building with a car parked in front of it
5.339758,2.654002,4.0300794,a close up of two glasses of food on a table
3.0164433,4.093377,5.96239,a man laying on the ground with a rugby ball
2.0452082,6.0417256,3.0497282,a woman wearing a brown suit and black shoes
4.2428226,1.5667735,6.0970855,a kitchen with a table and chairs in it
6.9227705,4.808029,9.269593,a dashboard with a line graph on it
2.1245685,0.11895536,6.5479054,a living room filled with furniture and a flat screen tv
6.3422885,5.3489194,6.2175026,a yellow and white building with cars parked in front of it
2.4879556,4.95235,7.298866,a group of people standing in front of a counter
5.1903396,3.657048,4.1623936,a couple of smart watches sitting next to each other
5.247871,2.4274106,5.1843605,a table that has some information on it
1.5896327,5.532058,3.1430066,a beautiful young woman in a red bikini posing for a picture
3.269243,2.938949,5.3144927,a chair with a floral pattern on it
1.6508061,5.4670267,3.3885975,a woman in a yellow dress posing for a picture
5.6868463,5.6979246,7.0645967,a view of a city street with tall buildings in the background
6.9792414,4.8190346,9.34002,a graph with a line graph and a line graph on it
4.199968,1.5814397,6.076836,a kitchen with a table and chairs in it
4.3467517,1.2733439,5.918838,a commercial kitchen with stainless steel appliances
1.9472827,5.2188034,3.8754041,a website page with a picture of a woman's foot
4.2721896,5.6111155,2.9611776,a pair of glasses on a white background
4.1553936,5.900374,7.588045,a white boat is docked in the water
5.1959095,5.3921604,6.622237,two pictures of a house before and after remodeling
4.681235,2.8066015,3.568723,papa bob's patchouli since soap in a tin
2.4701385,4.621473,7.3389916,a group of people standing around a car in the desert
4.3212576,4.23478,4.459341,a collection of pink and gold digital papers
2.3143494,6.038997,2.965858,a woman wearing white pants and a tank top
3.6691957,1.472395,5.537271,a white toilet sitting on top of a white floor
5.177338,3.3711667,3.4560573,a man holding a red lobster in his hand
5.447786,5.1021824,7.296026,a baseball field with a city skyline in the background
5.718453,5.1742516,6.6739416,a large pipe organ sitting inside of a building
3.9624486,4.080386,4.955639,a bunch of paintings hanging on a wall
2.0196352,5.4149804,4.170747,a woman dressed as an angel standing in front of a castle
2.3707812,1.2497554,5.589681,a child's bed with a slide in a room
2.6938195,1.4595188,5.165718,a white bed with a storage underneath it
2.931518,3.6560776,6.937208,a group of women sitting around a table
6.132944,4.9205527,4.317525,a close up of a camera on a white surface
4.4606357,4.405633,5.5196586,an open book with a picture of a view of a lake
2.473046,4.5508995,7.3039804,a group of people standing around a table
1.8183361,5.9386992,2.859661,a woman wearing a black cardigan sweater
4.3024898,1.5090642,5.691547,a collage of pictures of a kitchen with white cabinets
4.2750125,5.8246036,7.5975657,a large body of water with a bunch of boats in it
4.1310196,3.4251492,4.177514,a shower curtain with pink flowers on it
4.135888,5.7322826,2.9268382,a pair of white boots on a white background
3.9172125,3.6676323,3.8751683,a wooden toy with a green frog on top of it
4.316407,4.36601,3.2162707,a silver purse with a chain on it
3.8300893,2.0497746,6.1734967,a room filled with lots of computers and desks
3.6876442,1.637224,4.9539275,a white sideboard with drawers and drawers
4.887175,3.2109206,3.7277353,a person holding a bunch of red balloons
5.564927,5.781903,7.1909566,a view of a city from a bridge
2.935906,5.2165394,5.907988,a priest standing in front of a table with a cross on it
2.91916,4.9769588,6.3760715,black and white photograph of a band performing on stage
1.7459592,5.930653,2.9448733,a woman wearing a black bra and panties
2.368762,5.035873,6.8350134,a couple of people that are standing in front of a sign
5.146311,2.9702737,3.7349212,a close up of a spoon with a spoon in it
4.214903,5.534432,7.111539,a duck that is sitting in some water
4.008919,5.7997065,6.8655744,a man standing on top of a beach next to a grill
4.8931303,4.174369,7.3506,a swimming pool with lounge chairs and palm trees
5.432171,5.349606,6.4587383,a building with a bank sign above it
4.181461,4.4318433,3.4253917,a green and brown wallet with a zipper
5.9941497,5.098188,4.9966264,a black golf cart on a white background
4.881789,4.3315744,7.363658,an empty swimming pool surrounded by palm trees
2.3571258,5.5297213,7.217193,a group of firefighters walking down a dirt road
1.8104857,4.549893,6.4011073,a couple of men sitting on top of a red carpet
6.294901,5.2281723,6.066527,a red car parked in front of a building
6.019689,5.4455132,7.9139433,a map of the world with different locations
2.5015724,4.5442123,7.26169,a group of people standing around a table
3.8330503,2.03714,6.174941,a room filled with lots of computers and desks
5.2566576,5.372034,6.0631957,a white arch with an american flag on it
5.8141947,3.1024518,5.2067056,a machine that is sitting on top of a table
3.9588869,5.493428,3.108876,a black boot with a zipper on the side
2.635365,1.7481438,6.959275,a living room filled with furniture and a staircase
4.80558,2.4725268,3.5891538,a metal wall plate with four square holes
5.4306273,5.034911,4.391083,a blue bicycle chainring on a white background
4.694754,3.7872813,4.229423,a pink and black electric razor sitting on top of a piece of paper
2.6450546,5.4236083,4.020155,a purple dress on display in a room
3.0472493,1.4854032,6.4592085,an empty living room with a large window
2.9321952,1.4543773,6.6119566,a living room with yellow walls and white furniture
5.2880325,5.416332,5.7074857,a picture of a train going down a track
2.400711,1.4308807,5.3899813,a black and white bedroom with a purple rug
2.7824867,4.963094,6.8058653,a couple of women standing on top of a stage
2.7543705,5.2220907,5.157918,a man in a suit and tie speaking into a microphone
4.1991415,3.3849137,3.5468714,a small black box with green trims
2.4400492,1.6091274,5.2393227,a black metal bunk bed with white sheets
5.105725,5.324108,7.2640653,a lake and mountains with the words things to do on the south island of new zealand
3.0337229,4.6260734,5.407904,a black and white photo of xi jinping
3.131115,5.157231,5.5621943,cutting onions podcast with bobby shaw celebrating culture that develops leaders
5.979344,3.5935705,3.939007,a woman sitting at a table with a cell phone in her hand
2.2549016,5.9449973,3.4171262,a woman wearing a camel colored outfit and a hat
2.8761613,4.3974714,7.102286,a group of men playing a game of football
2.9959345,4.5681314,5.3845725,a black and white photo of a man sitting at a table
5.682464,3.2257698,5.250215,a white tablet computer sitting on top of a white table
3.9955301,3.7154381,4.760302,a painting of flowers on a white background
5.757225,4.355376,4.1645427,a black computer case on a white background
4.2880983,5.8298626,7.5742764,a wind turbine in the middle of the ocean
2.0216222,4.8424635,6.665119,a couple of men standing next to each other
4.100278,5.673318,2.9619074,a pair of black shoes on a white background
