,url,key,image_phash,original_caption,tag,attribute,short_caption,detailed_caption,llm_caption
567,https://cdn.dealeraccelerate.com/rkm/1/7363/479915/790x1024/1956-chevrolet-150,7675,ebc1942ed614c8f3,For Sale 1956 Chevrolet 150,['Chevrolet bel air' 'Chevrolet styleline' 'Chevrolet 210'],"['tuck which has two-door sedan' 'car which has doors and windows'
 'classic which is a timeless look']",['a red classic car on a white background'],"['a red classic chevrolet belocar on a white background'
 'a red classic american classic car with chrome bumpers on a white background'
 'a classic red car is displayed on a white ground']","['An old red Chevrolet Bel Air sits on top of a white backdrop giving off a classic American feel'
 'A beautifully crafted red Chevy Bel Aire sits atop a pristine white backdrop, its sleek lines gleaming beneath warm sunbeams.'
 'A bold red classic car stands out against a pristine white backdrop, evoking nostalgia for bygone eras of American automotive luxury.']"
568,https://d1o0huee1ib439.cloudfront.net/cache/0b5bb472da2d79fac6b4cf9e216db542/sc_1450441502536_931278_14.jpg,7269,8fffb0c1f042b862,"Talbot House, Derbyshire, Hope Valley",['Listed building' 'Sash window' 'Historic house'],"['house which has one or more Chimneys' 'home which has windows and doors'
 'property which has door, windows, and other entrances']",['a large brick building sitting on the side of a road'],"['two storey houses sitting side by side on a street'
 'this large house is surrounded by plants'
 'a big nice house on an old stone road']","['A substantial brick structure situated alongside a street boasts numerous chimneys, sizable windows, and a picturesque garden.'
 'A substantial brick edifice sits amidst well-manicured gardens alongside a picturesque lane.'
 'A lovely brick structure stands adjacent to a tree-lined road amidst lush greenery']"
569,"https://static.wixstatic.com/media/198786_6d820149c7524641a01653bd2803a8a0~mv2_d_2715_2715_s_4_2.jpg/v1/fill/w_980,h_980,q_80/198786_6d820149c7524641a01653bd2803a8a0~mv2_d_2715_2715_s_4_2.jpg",9115,90c34f3b3c6c7165,"Traditional pigment, water-drawing on mulberry paper, 2016",['moon orchid' 'Full moon' 'Bioluminescence'],"['rime which is a light, almost transparent substance that is composed of frozen dew'
 'rime which is a pattern of white crystals formed by the rapid freezing of water vapor'
 'rime which has hoar frost or diamond dust']",['a blue and white image of a plant'],"['the surface of an ice - covered blue glass globe'
 'a photo of a blue globe with algae growing inside'
 'a picture of a blue globe in the sky']","['A blue sphere filled with moon orchids surrounded by bioluminescent sea anemones glowing in the dim light of a full moon, suspended within a translucent shell made of frozen dew droplets.'
 'A blue globular shape containing various forms of plant life'
 'The blue full moon glowed within the sphere as delicate moon orchids bloomed around it, their bioluminescent petals casting an ethereal light across the sea anemones below, creating a breathtaking sight']"
570,https://cdn.shopify.com/s/files/1/0051/1344/6470/products/image_300cafc9-2c8a-4d09-8596-5d657d127946_300x.jpg?v=1609787401,4197,aa9cd53ad51e8236,The Mind is Primary Men's T-Shirt,['Systema' 'Krav maga' 'martial arts gym'],"['martial arts gym which is a large, open space with mats or a floor'
 'photo which may have a caption or title'
 'fighter which has wearing a martial arts uniform such as a gi or rashguard']",['a man standing in a gym with his arms crossed'],"['a man in black and white stands in a gym'
 'a man in a gym shirt looking into the distance'
 'a man standing in a gym with his arms crossed']","['A man stands within a spacious fitness center having an intense gaze towards the camera. His arms are crossed over his upper body while he wears a martial arts outfit comprising a gi top and bottoms.'
 'A man stands confidently in a spacious martial  arts training facility, showing off his well - defined muscles while sporting a ""Strong"" t-shirt.'
 'A man standing in front of a vast martial arts training facility where he appears deep in thought while putting his hand over his waistline']"
571,https://www.syntheticturfpitchmaintenance.co.uk/uploads/images/slide4_list.jpg,8531,8c237f747162630f,Synthetic Turf Drag Brushing in Ardens Grafton 6,['Artificial turf' 'tennis court outdoor' 'Tennis court'],"['pitch which has grassy surface'
 'pitch which has markings indicating the centre of the pitch'
 'sport which has field and/or court for the sport']",['a green tennis court with a white line in the middle of it'],"['a tennis court is being filled with sand'
 'a tennis pitch is shown being built for a new tennis court'
 'a tennis court being built with a tennis ball laying near it']","['The completed artificial tennis court has been sealed'
 'A green tennis court with a white line in the middle of it'
 'A green tennis court with a white line in the middle of it']"
572,https://media.glamour.com/photos/56957e68085ae0a85036e7c2/master/pass/beauty-2013-05-emma-roberts-makeup-main.jpg,4967,dae0e165e780a727,A Summery Makeup Idea for Pale Skin (I Know Which Shades Emma,['Lily' 'Lip liner' 'Old fashioned'],"['sire which is a prominent forehead'
 'fac which has eyebrows can be thick or thin' 'teen which has clear skin']",['a woman with long brown hair wearing a white dress'],"['actress emma roberts smiling at the premiere of her short film, a dangerous habit'
 'emma dely wearing an all - over, light dress and a sleek, long curly, brunette hairscut'
 'actress lily carmichael attending the annual film independent party']","['Lily, an old-fashioned beauty with perfect eye makeup, sporting a new hairdo that highlights her stunning face and soft lips.'
 ""Emma Dely wears a white gown while striking poses as if being captured by paparazzi photographers. Emma's full lips are plump, and there appears to be eye shadow on them to emphasize their appearance;""
 'Emma Dely wore an all-over, light dress, along with soft, loosely curled brunette hair as she smiled radiantly for the camera at an indoor event.']"
573,"https://static.wixstatic.com/media/06b40e_ecab2b7399fd4ef7b36b5363c624f8b0~mv2.jpg/v1/fill/w_400,h_635,al_c,q_85/06b40e_ecab2b7399fd4ef7b36b5363c624f8b0~mv2.jpg",8797,82e12d1ed66cb1f1,THE MYSTERY OF THE BLACK HOLE MINE - BOOK 7 - D.J. Dillon Adventures,['Book cover' 'Art book' 'Wildfire'],"['book which has cover or artwork' 'hell which has bright beams of light'
 'crunch which has sparks or flames resulting from the impact']",['the mystery of the black hole mine'],"['the cover of the book, the story of the first book in the series'
 'the children are trying to escape in the back hole bookcase'
 'the cover to the mystery of the back hole mine by d d allond']","['A boy becomes a man as he holds a mysterious book with flaming covers while being surrounded by burning trees from a wildfire.'
 'A youngster holds up a book with a mysterious black hole opening on its front while standing near a large inferno engulfing everything around it as they appear terrified.'
 'The enigmatic ""Mystery of the Black Hole Mine"" unfolds as a young adult explores their coming-of-age journey through a captivating book cover depicting a fiery inferno']"
574,https://brookretirement.com/wp-content/uploads/2019/11/Brook-Newaygo-2019-13-400x250.jpeg,3995,80f950a6af49a4fe,Assisted Living Community Visit Checklist,['lobby' 'waiting room' 'Function hall'],"['lobby which has doors leading to other areas'
 'hall which has furniture such as chairs, tables, and couches'
 'lobby which has large, open space with seating']",['a hotel lobby with couches and tables'],"['a clean lobby with white walls and large ceilings'
 'a very nice looking hallway with some couches and a plant'
 'an empty lobby with couches, chairs, tables and plants']","['A beautifully ornamented waiting area inside a modern nursing home'
 'A beautifully decorated hotel lobby with elegant furnishings, spacious open areas, and high ceilings create a welcoming atmosphere for visitors'
 'A luxurious hotel lobby with plush sofas and elegant light fixtures.']"
575,https://cdn.shopify.com/s/files/1/0949/8766/products/Parallel_Ring_2_740x.jpg?v=1584053318,6377,bfaf17846ad13882,Double Parallel Ring by Cristina Ramella,['Rings' 'ring' 'Jewellery'],"['mum which has wearing jewelry such as rings and necklaces'
 'jewelry which has unique shapes and sizes'
 'jewelry which has gold, silver, or platinum settings']",['a close up of a person wearing rings on their fingers'],"['a woman wearing multiple different rings and sitting on a wooden chair'
 'a woman holding two gold rings in her hand'
 'a woman is holding the hands and wearing four ring designs']","['A beautiful woman is adorning herself with various rings.'
 'A close-up shot of someone sporting several rings on their fingers.'
 'A close-up shot of someone sporting several rings on their fingers']"
576,https://www.priestley.ac.uk/wp-content/uploads/2015/11/Charity-abseil-pic-300x200.jpg,4055,bc969b6dc692c524,Charity abseil pic,['Abseiling' 'Rope climbing' 'Pole climbing '],"['stunt which has Safety equipment such as harnesses, ropes, and pads'
 'adventure which is activity-specific gear such as climbing ropes, helmets, or kayaks'
 'mast which can have a platform or other structure at the top']",['a man riding a zipline on top of a crane'],"['a man hanging down from a wire on top of a tower'
 'a person is going down a tower while a person attempts to climb'
 'a person on a rope line going through to the top']","['A man rides a zipwire suspended high up on top of a cranewhile another man climbs up towards the mast.'
 'A guy zips along a crane.' 'A man abseils from top of crane.']"
577,https://711e950b6c2e2bf2ef96-cc598a3f3893e0d51bb7008edd1d9ac4.ssl.cf1.rackcdn.com/188440122_peora-14k-white-gold-round-created-pink-sapphire-diamond.jpg,1282,ba68c9cb12c7c939,Peora 14K White Gold Round Created Pink Sapphire Diamond Ring (6.85 cttw) Peora Jewelry,['Pre engagement ring' 'Amethyst' 'Engagement ring'],"['ring which is a stone or other decoration set in the band'
 'jewel which often faceted'
 'weddingring which is a diamond or other gemstone set in the center']",['a ring with a purple stone surrounded by diamonds'],"['a purple stone ring with diamonds in sterlingd silver'
 'a pink and white ring with purple stones'
 'a ring with a faceted amethoraine and diamond accents']","['A beautiful ring featuring a stunning purple stone enveloped in shimmering diamonds'
 'A ring adorned with a stunning purple stone enhanced by sparkling diamonds in a sterling silver setting.'
 'A stunning ring featuring a large purple amethyst stone surrounded by diamonds in a gleaming sterling silver setting!']"
578,https://schopfernicolas.ch/wp-content/uploads/2021/02/Architecture-Fre%CC%81de%CC%81ric-Jorg-Geneve-3-400x267.jpg,6492,c93cd02f926a1f4e,Photographie Architecture Vitra,['corridor' 'Changing room' 'lecture room'],"['youth hostel which has lockers for storing luggage'
 'corridor which has lights or signs along the walls'
 'corridor which has one or more walls, often with doors']",['a hallway with blue walls and wooden floors'],"['a corridor with blue walls and black flooring'
 'blue painted walls and a long corridor leading into the office with wooden floors'
 'a hallway with two blue walls and chairs']","['A brightly lit corridor with blue walls leads towards a conference room with modern furniture inside'
 'A bright blue hallway connects rooms in this modern youth hostel.'
 ""A brightly painted blue wall corridor provides contrast against dark wood furniture such as chairs and tables found throughout this youth hostel's spacious rooms.""]"
579,https://www.courtenaysport.co.uk/image/cache/catalog/ATBdiff_M32-250x250.jpg,8718,b1c3ce3c6c92334d,Quaife Differential ATB LSD Limited Slip M32,['Differential' 'Hub gear' 'Adapter'],"['cluster which has bright and compact'
 'cog which may have an axle attached to it'
 'turnover which has filled with fruit, vegetables, cheese, or other ingredients']",['a set of gears on a white background'],"['a three pinion gear is set against a white background'
 'a gear wheel on a white background'
 'a gear wheel and pinion in a circle']","['A set of interconnected gears on a clean white backdrop with one having an axle connected to it.'
 'A cluster of gears sit on a white background with a bright and compact appearance surrounded by smaller components forming various shapes.'
 'A set of gears on a white backdrop with various kinds of adapters, clutches parts, and hub gears.']"
580,"https://static.wixstatic.com/media/29d4d6_a4c2dcc47b914d9a852114a5f19424f7~mv2.jpg/v1/fill/w_280,h_210,fp_0.50_0.50,q_90/29d4d6_a4c2dcc47b914d9a852114a5f19424f7~mv2.jpg",5204,da5aa236963aa8e5,White Plains Healthcare Props. I & EPIC Healthcare select Congress as construction manager/dev.,"['North american fraternity and sorority housing' 'Mixed use'
 'office building']","['apartment building which is a large, multi-story structure'
 'parking garage which has large, enclosed structure'
 'office building which has parking lot or garage']","[""an artist's rendering of a large office building""]","['an artist - rendering of a vacant building on the corner of a city street'
 'render of an outside, urban office building'
 'a photo of an artists rendering of a large hotel']","['An artist’s rendering of a large office building stands next to  a multistory, mixed-use development with a prominent parking garage.'
 ""An artist's rendering of a large office building with a parking garage nearby.""
 ""An artist's representation of a substantial commercial development featuring both offices and residences situated near a bustling downtown region.""]"
581,https://contents.mediadecathlon.com/p1782107/k$cdd7f2df85511770216ec5fb915a7df6/sq/Kids+Football+Shorts+F520+Blue+Turquoise.jpg?f=250x250,4838,e946953996399639,Kids' Football Shorts F520 - Blue/Turquoise,['Active shorts' 'Shorts' 'Bermuda shorts'],"['shortpants which is a garment worn on the lower body'
 'shortpants which has drawstrings, zippers, or buttons'
 'shortpants which has materials like cotton, linen, or synthetic fabrics']",['a pair of blue shorts on a white background'],"[""the men's tennis shorts are blue"" 'an image of a blue tennis short'
 'a shorts designed for men in blue']","['A stunning pair of brightly hued blue shorts stands out against a crisp white backdrop, capturing the essence of active wear design.'
 'A beautiful blue pair of active shorts against a bright white background.'
 'A pair of blue shorts']"
582,https://vidcdn.123rf.com/450nwm/moovstock/moovstock1804/moovstock180401221.jpg,5503,b399c7830e18794f,"Иордания : Waving flags of Jordan against the sky, loopable 3D animation","['Day of arafat' 'Kibbeh nayyeh' ""National sovereignty and children's day""]","['country which has national flags'
 'flag which is a display of colors, symbols, or designs'
 'enemy which has certain symbols or flags associated with hostile forces']",['a bunch of flags flying in the air'],"['the jordanian flag is flying over many flags'
 'three jordanian / jordanian flag waving on a blue sky background'
 'two red black and green flags and a white star']","['A bunch of flags flying in the air' 'A bunch of flags flying in the air'
 'A bunch of flags flying in the air.']"
583,https://cdn.shopify.com/s/files/1/0074/1176/1270/products/G0836_2_300x.jpg?v=1570093370,5688,e5b9920cd6338cf2,Grizzly G0836 110V 6 Inch x 23 Inch Mini Mill 2.7 Variable Speed with DRO,['Milling' 'Drill presses' 'Lathe'],"['machine which is a power cord or battery pack'
 'machine which has mechanical parts'
 'machine which has conveyor belts, chains, or pulleys']",['a machine that is sitting on top of a table'],"['a small milling machine with a large head'
 'the vertical milling machine that looks like it has wheels and a machine with two handles'
 'an electric milling machine on wheels']","['A vertically oriented electric milling machine sits on top of a white worktable.'
 'A milling machine sits on a white worktop, highlighted by spotlights for illumination.'
 'The milling machine rested quietly atop the sturdy worktable, waiting for its next task.']"
584,"https://m.media-amazon.com/images/M/MV5BMTM2NTc3OTM0M15BMl5BanBnXkFtZTYwNjcwOTcy._V1_UX214_CR0,0,214,317_AL_.jpg",1270,ccec6233a1a693cb,Jonah Spear Picture,['Austin sheerline' 'Panzanella' 'Fisher'],"['actor which has facial features such as eyes, nose, mouth, ears, and hair'
 'actor which has facial expressions and body language'
 'actor which is an individual wearing clothing or a costume']",['a black and white photo of a man smiling'],"['a black and white photo of a smiling man in black shirt'
 'a black and white photo of a man that is smiling'
 'a man with short hair smiling for the camera']","['A man is seen smiling broadly in this monochrome picture taken by Austin Sheerline, who also wore a sleek black outfit with an earring and slicked-back dark locks.'
 'Actor Jordan Dekker poses in a black shirt while flashing his bright smile, giving viewers a glimpse of his recently acquired cosmetic dentistry work.'
 'A black and White Photography Of A Man Smiling.']"
585,https://cdn.shopify.com/s/files/1/0108/0590/3423/products/il_1140xN.2298825594_nfz4_580x.jpg?v=1593626844,5739,89ab22aaca9d2737,Stars Ring Glow in the Dark / Stainless Steel Ring /,['Rings' 'Titanium ring' 'Bioluminescence'],"['banded which is a pattern of stars, circles, diamonds, or other shapes'
 'star which has bright and luminescent point of light'
 'partner which is accessories such as jewelry or other items that identify them as a couple']",['a ring with glowing stars on it'],"['a green glow star light ring'
 'a ring is glowing green and silver stars in the dark'
 'a glow ring with stars glowing on it']","['A glowring  shining green and silver stars, perfect for couples looking to make their relationship pop!'
 'A glowring features green stars on a wood surface'
 'A ring with glowing 🌠stars on it!']"
586,https://pbs.twimg.com/media/C-ltrjeXoAIdGh-.jpg,1141,94259e7a283bce39,"Investigations on Giambattista Vico in the Third Millennium. New Perspectives from Brazil,",['Prison' 'jail indoor' 'Legcuffs'],"['grounder which has clawed hands and feet'
 'cop which is a baton or pepper spray' 'grounder which has pointed ears']",['a group of people standing around a man laying on the ground'],"['people and a police officer stand near a person on the ground on one knee'
 'a group of people standing around a person on the ground'
 'a man laying on the ground while another man points a gun at something by the other person in the background']","[""The grounder lies unresponsive as their captors look away nervously, unsure if they'll survive this interrogation session; one officer holds aloft a device emitting strange energy, while others hold tightly onto rest""
 'A group of people stands around a person lying on the ground'
 'A group of individuals stands nearby as someone lays on the ground.']"
587,https://everettwa.gov/ImageRepository/Document?documentID=26333,7087,94cdd2a99aeae494,Boeing facility in Everett,['Boeing' 'Northrop Grumman' 'Lockheed Martin'],"['airport which has large metal hangars'
 'runway which has hangars and other airport buildings nearby'
 'airport which has commercial aircrafts']",['an aerial view of an airport with planes parked in the lot'],"['a commercial building has multiple planes in it'
 'an aerial view of a terminal building with a commercial sized passenger airplane parked'
 'an airport where planes sit in the parking lot']","['Airplanes sit parked in lots at an airport near industrial facilities'
 'An aerial view of an airport with planes parked within the lot.'
 'Airplanes line up for takeoff against the backdrop of industrial facilities at a major international airport.']"
588,https://www.cottagesincanada.com/_photos/Moyen2/2340320171003191934041.jpg,3020,daa1b74bb0582d93,Tremendous Grand Bend Bruce Peninsula Lake Huron Ontario Cottage Home Interior And Landscaping Mentranervesignezvosmurscom,['manufactured home' 'Cottage' 'Community centre'],"['property which has yard, garden, or other landscaping'
 'house which is a driveway and/or a garage'
 'home which has windows and doors']",['a house with a car parked in front of it'],"['a two story home with a large yard and a gravel road'
 'a house is shown on a sunny day with a nice driveway'
 'a very nice home that has a big deck and lots of grass']","['A cozy cottage with 2 bedrooms rest on a beautiful green lawn with mature trees all around.'
 'A house with a parking space in front stands alone amongst tall green trees surrounded by lush grass.'
 'This home features a spacious lawn, garden, and ample parking space via its paved driveway and attached garage, making it ideal for those seeking comfort and convenience.']"
589,https://wrha.mb.ca/files/wait-time-report-sites-21-03.png,833,e373f38c8c8f8a88,Graph: Wait Times (Hours) by Facility,['rate' 'Statistical graphics' 'Employment'],"['chart which has graphical representation of data'
 'chart which has colored lines or bars'
 'chart which has symbols or indicators to denote data points']",['a table that has a lot of numbers on it'],"['three tables showing prices for different hospital buildings'
 'a chart of several dates of the time of hospital visit'
 'a chart shows the average times for each hospital']","['A table labeled ""rate"" contains various statistical displays illustrating employment trends.'
 'A table filled with various statistics displaying employment rates, pricing for different types of cable services, as well as other related options like healthcare costs within a hospital setting; all neatly organized into easily viewable charts and tables'
 'Hospital Prices Displayed in Tables and Charts']"
590,https://a0.muscache.com/im/pictures/6f1a2213-90fc-41da-9c00-bf6955c40028.jpg?im_w=720,3282,b5867ad8257a88bc,Stunning Horse Fair Studio Apartment in City Centre by HF Group 7,['Boutique hotel' 'Penthouse apartment' 'Property manager'],"['bedroom which has curtains or blinds'
 'bedroom which has wall art or decorations' 'bedroom which has bed']",['a bed room with a neatly made bed and a television'],"['there is a bed that has yellow pillows on it'
 'a large white bed with orange pillows next to a table with a lamp'
 'a bed is neatly made in a small room']","['A cozy bedroom with a well-made bed and modern amenities'
 'A cozy penthouse apartment suite with a luxurious king-size bed, sleek modern furniture, and a flat screen TV for relaxation and entertainment enjoyment after a long day at the office, nestled between stunning'
 'A cozy bedroom with a well-made bed and Television for entertainment.']"
591,https://teara.govt.nz/files/p-21872-nzh.jpg,6700,f5f3f38880c3891e,After the Seacliff fire,['Demolition' 'State school' 'Workhouse'],"['photo which may have a caption or title'
 'ruin which has collapsed floors' 'sawmill which has large building']",['a black and white photo of an old building'],"['the old photograph of a ruined building and a bunch of rubble'
 'a black and white image of the remains of homes and debris'
 'a large building that is sitting in some rubble']","['The demolished state school stands amidst the wrecked field house, as seen from afar; its crumbling walls reveal stories of yesteryears.'
 'The abandoned building stood amidst heaps of debris from its collapse as seen during World War II'
 'An Old Building Ruin After Explosion Destruction With Soldiers Walking In Background']"
592,https://www.pngarts.com/files/11/Hot-Wheels-Toy-PNG-Photo.png,6867,91a42e4f6a4a3e8f,Hot Wheels Toy PNG Photo,['Ford torino talladega' 'Muscle car' 'Chevrolet chevelle laguna'],"['race car which has bright colors, often with racing stripes'
 'racecar which has glossy body'
 'racer which has tires and wheels with racing markings']",['a blue car with hot wheels on it'],"['a blue 1971 chevelle with colorful hot wheels'
 'an image of a car with a hot wheels stripe on it'
 'this is a picture of an fast wheels car']","['A stunning blue hot wheel car sits proudly on its white base, showcasing a bold and vibrant paint job and sleek body lines.'
 'A blue car with hot wheels on it.' 'A blue car with hot wheels on it']"
593,https://www.mcmgroup.com/wp-content/uploads/2019/04/news-171212-Love-Relay_Care-For-Special-Children-04-380x227.jpg,6092,d1c1951e64d3d31e,Mitchell engaging with special needs children,['kindergarden classroom' 'Kindergarten' 'classroom'],"['kindergarden classroom which has pictures, posters, and art on the walls'
 ""kindergarden classroom which is a teacher's desk""
 'teacher which has interacting with students']",['a group of people sitting around a table in a room'],"['the man is looking into a little building to help a group of kids in the room'
 'a man standing over a group of children next to a big window'
 'the people are sitting in front of the children at the table']","['A group of children sit around a table while an adult teaches them in a colorfully decorated classroom.'
 'A group of young children are gathered in a brightly lit classroom, engaged as they learn from their teacher.'
 'A group of people sit around a table in an interactive kindergarten setting where posters, arts, and images decorate the wall while teachers engage with children playing outdoors in an art school or community center.']"
594,https://static.ffx.io/images/$zoom_0.362%2C$multiply_0.3541%2C$ratio_1.776846%2C$width_1059%2C$x_194%2C$y_259/t_crop_custom/q_86%2Cf_auto/e3731f11af3a8de51b2c79b57ae6baff6178d803,9124,a4594b5a31b733e4,"Reverend Ray Richmond at the Wayside Chapel celebrating the 10 year anniversary of the Tolerance Room, precursor to the legal injecting room.",['Rabbi' 'bishop of llandaff' 'Lectern'],"['bishop of llandaff which has Male'
 'bishop of llandaff which has Carrying a copy of the Bible'
 'bishop of llandaff which has Wearing a pectoral ring']",['a man standing at a podium in front of a stained glass window'],"['a man stands in front of a pulpit with a stained glass window behind him'
 'a man is standing at a podium in front of stained glass'
 'a man standing behind a podium speaking in front of a stained glass window']","['A middle-aged man standing confidently at a polished wooden podium in front of a large stained glass window'
 'A man stands at a podium in front of a stained glass window as he delivers a lecture during Maundy Thursday service'
 '- A mature male dressed in formal attire stands atop a raised platform before a magnificent stained glass window adorned with religious symbols.']"
595,https://www.bolerium.com/pictures/medium/208479.jpg?v=1484089584,4130,8bc0f0a7913f8d5a,A Century of Progress: article in] Duo Graphic Magazine vol. 3 no. 4. expositions.,['Dust jacket' 'magazine' 'Pornographic magazine'],"['dust jacket which has printed artwork and text on the front'
 'description which has images and other graphics'
 'dust jacket which is a thin, usually paper or plastic, cover']",['a magazine with a picture of a city on it'],"['a vintage advertising for duo graphic magazine'
 'a book that is titled duo graphic magazine'
 'a old magazine on a white background with a painting of an urban building']","['A magazine with a picture of a city on its dust jacket'
 'A 1950s Duo Graphics Magazine Cover Featuring an Urban City Scene'
 'A vintage magazine cover depicting a bustling city skyline with tall skyscrapers and busy streets']"
596,https://static3.redcart.pl/templates/images/thumb/13014/250/250/pl/0/templates/images/products/13014/1784e013293bb59ba5f36e0597ed3967.jpeg,591,bb81c42e6b999c66,Mechanizm korbowy Shimano Deore FC-M6120 30T 175mm 12rz. 55mm,['Crankset' 'Bicycle part' 'Bicycle drivetrain part'],"['bike which is a chain guard'
 'mountain bike which has wide range of gears' 'cycle which has gears']",['a close up of a bicycle chainring on a white background'],"['a bike crank with the words deucet on it'
 'sramm srammo cranks for sramma'
 'the dukale bike chainring, including a crank and crank']","['This photograph depicts a detailed view of a bicycle crankset with a broad variety of speeds. This mountain bike features a white backdrop and a chainrings system consisting of a large front chainring and rear cog'
 'A Close Up of A White Background  Bike Chainring'
 'A close up of a bicycle chainring on a white background']"
597,https://cdn2.apstatic.com/photos/hike/7053625_medium_1555703812.jpg,1711,c293e7ccc34cf0b2,"The Lake Stensjön in Tyresta National Park, by the shore of the ancient castle of Stensjöborg.",['Natural environment' 'State park' 'Lake district'],"['lake which has shoreline with vegetation or rocks'
 'evening, scene which has reflections on water'
 'river, rocks which has reflections of the sky or surrounding landscape']",['a body of water surrounded by trees and rocks'],"['a lake with some trees in it and some rocks on the side'
 'this is a picture of a tree by a lake'
 'a mountain lake surrounded by green trees,']","['A lake surrounds by trees and rocks in serene beauty.'
 'A stunning view of a serene body of water surrounded by lush trees and picturesque boulders, located within a pristine state park or national trust site.'
 'A body of water surrounded by trees and rocks']"
598,https://i.ebayimg.com/00/s/MTAyNFgxMDA4/z/6CkAAOSwpvZaFzA0/$_118.JPG,3030,be5bcfa4c0ba24b0,Dissertation Essay Report Proposal Assignment All level & Subjects Services No Plagiarism,['Countdown' 'Office application software' 'email'],"['announcement which is a call to action, such as a deadline or contact number'
 'article which is a headline' 'document which has images or clip art']",['a cartoon of a man working on a computer'],"['a cartooned man sitting in his computer chair in front of a deadline message'
 'a cartoon image of a man sitting at a desk with a typewriter'
 'a computer screen with a person sitting on a chair holding a computer']","['This image shows a cartoon representation of a man typing away furiously on a typewriter while there are countdown clocks visible onscreen indicating impending deadlines.'
 ""The countdown for the invoice submission started today! Hurry up before it's too late; use your office applications now to make sure everything goes smoothly!""
 'The cartoon shows a man working at his office computer, anxiously glancing at a countdown clock ticking away as he types up a crucial business email using Microsoft Word, a classic office application software program.']"
599,https://reflectivejewelry.com/product/images/thumbs/one-of-a-kind-venetian-moonstone-pendant/oak20-11h-wc.jpg,2957,b3cd6934cb0ccc33,One of a Kind Venetian Moonstone Pendant in Sterling Silver,['Pendant' 'Opal' 'necklace'],"['jewelry which has unique shapes and sizes'
 'jewelry which has metal or gemstones'
 'pendulum which is a variety of shapes and sizes']",['a necklace with a blue stone on it'],"['a silver locke pendant with a blue labradorbe stone on it'
 'a pendant that has an oval blue stone inside'
 'a silver - plated necklace with a blue stone']","['A delicate 925 sterling silver necklace features a lovely blue stone pendant suspended by a slender rain chain. It gives off an ethereal glow thanks to its intricate design and distinctive shapes and sizes of'
 'A blue gemstone pendant rests on a silver chain collar in a beautiful, intricate design.'
 'A delicate silver necklace adorned by a beautiful blue gemstone pendant.']"
600,https://i.pinimg.com/originals/1a/e5/98/1ae59899ed4efde6cb8123935c558f58.jpg,7808,f15acd4596379126,The 7 Hero Trends That Dominated Milan Fashion Wee,['Hobo bag' 'trousers' 'Birkin bag'],"['bag which is a variety of shapes, sizes, and materials'
 'model which has wearing fashionable clothing'
 'drape which is a variety of colors, prints, and textures']",['a woman in orange pants and a purple top'],"['a woman in an orange and purple outfit and a orange purse'
 'a woman wearing bright orange trousers and a purple tank top'
 'a model with a orange shirt and orange pants, holding a colorful bag']","['A woman in orange  pants and a purple top stands before a backdrop of a tan wall, carrying a large  hobo bag in her right hand while looking directly into the lens. She appears confident, stylish and ready'
 'A woman is shown in brightly colored attire, including orange pants and a purple top, along with a unique bag.'
 'A woman in orange pants and a purple top strikes a pose while sporting various bags, including a hobo bag and fanny pack, showcasing her unique sense of style and love for accessorizing.']"
601,https://adesperatehorsewife.files.wordpress.com/2013/12/cute-little-presents_thumb.jpg?w=398&h=560,3407,8ba4a0f0cd8f2ecb,Cute little Presents,['Elf' 'Christmas elf' 'Saint nicholas day'],"['lev which has long, pointed ears'
 'tot which typically wearing brightly colored clothing'
 'tot which has usually up to the age of five']",['a little boy dressed as an elf standing next to a horse'],"['a little boy dressed up like elf on a christmas parade with other holiday themed horses'
 'a little boy dressed as an elf next to a christmas horse'
 'a young child with an elf coat smiles for the camera']","['Little Boy Dressed As An Elf Standing Next To A Horse'
 'A little boy dressed as an elf stands by a beautiful chestnut horse during Santy Nicholas Day celebration'
 'A little boy dressed as an elf stands beside a horse.']"
602,"https://static.wixstatic.com/media/5a3c63_2211635f58ba4f5d924a9cee5683f747~mv2.jpg/v1/fill/w_317,h_474,fp_0.50_0.50,q_90/5a3c63_2211635f58ba4f5d924a9cee5683f747~mv2.jpg",4517,c785306b69bc33e1,Excerpt & Interview: LADY OF SHERWOOD by Molly Bilinski,"[""Lady's maid"" 'Clary' 'Book cover']","['cloak which has fastened with clasps, buttons, or a belt'
 'cloak which may have a hood or collar']",['the cover of lady of sherwood'],"['the cover of lady of sherwood'
 'lady of sherwood a quinns of sherwood novel'
 'the cover of ladies of sherwood']","['Lady of Sherwood 🗿️'
 ""Lady of Sherwood, the cover of Quinn's of Sherwood novel.""
 'The cover of ""Lady of Sherwood"" depicts a beautifully dressed woman standing alone in a dense forest, clad in a richly embroidered cloak with intricate designs. She holds a sleek bow and quiver']"
