dim1,dim2,dim3,url
8.287658,5.9432817,1.1289836,a baby's room with a crib and a chair
7.9571724,4.075477,-0.8845324,a black table with a shelf underneath it
5.135413,2.658166,-0.26719412,a group of people doing squats in a gym
7.3974433,3.5096679,-0.4620726,a table with four flamingo coasters on it
8.16583,2.179522,-0.67371,a close up of four black wires on a table
8.432032,0.9671648,0.37893093,a close up of a ring on a rock
4.9731727,1.7229806,-0.69409376,a man and a woman standing at the edge of a cliff
9.192886,1.8450948,1.2492921,a white door on a white background
4.894879,2.2905025,-0.7910224,a woman before and after her weight loss
3.7670312,5.035051,1.4083092,a bar chart that shows the number of people in the united states
4.708957,2.3413827,0.29019055,a group of soldiers standing in front of a building
6.3976674,4.432991,2.2401445,a plane flying over a forest filled with lots of smoke
4.749052,2.6069987,-0.5385702,a group of women standing next to each other
7.876212,1.2161672,0.043268513,a close up of a person holding a piece of food
5.112167,1.8417366,-0.9013195,a man and a woman hugging each other
5.592851,2.832524,0.57727706,a black and white photo of a person laying on the floor
9.555659,1.3550162,1.0275694,a stainless steel pipe fitting on a white background
8.88643,3.9419684,-0.38619173,a white dresser with a mirror above it
8.030702,2.480978,-0.79133964,a close up of a plate of food on a table
6.045125,4.728355,2.2883298,an aerial view of an airport with planes parked on the tarmac
7.1793604,4.5995812,0.17720494,an outdoor dining area with tables and chairs
7.8244476,3.0560114,0.63773936,a green and white dice in a clear box
9.553954,1.3398246,0.9807134,a ball valve on a white background
4.0030265,4.834411,1.2942277,a graph that shows the average number of experts
6.5039806,3.989646,1.2121791,a large satellite dish sitting on top of a lush green field
8.603855,4.108875,0.8667433,a close up of a paper animal head on a wall
7.469015,3.0375297,2.0558672,a yellow and black dirt bike parked in front of a green garage
6.409134,0.5771103,1.475762,a suit and tie on a mannequin stand
8.069001,4.8865166,-0.20913999,a salon with a lot of chairs in it
6.3638926,4.2717185,1.3887024,a golf course with a green and a white bunker
3.9177158,4.98964,1.4415067,a graph showing the number of people in the united states and the number of people in the united states
5.271731,4.1232924,2.1139698,the logo for st joseph's college
7.4312744,2.7369716,-0.9817654,a couple of wine glasses sitting on top of a table
7.4430094,0.577239,1.3606902,a woman wearing a necklace and earrings
8.279611,5.7268033,1.4155957,a bed room with a neatly made bed and a desk
7.5035534,0.8384223,2.5802596,a green and red t - shirt with a logo on the chest
6.800834,1.2295523,0.7693619,a little girl wearing a cupcake costume
9.0011425,4.655947,-0.8903167,a kitchen with green cabinets and a wooden counter top
7.420431,0.83122367,3.0921729,a pair of men's black leather boots
7.346844,3.0228631,1.9270144,a couple of motorcycles parked next to each other
6.061019,2.093953,2.7109916,a black and white drawing of a basket of vegetables
6.5948205,4.4948487,1.7319356,a close up of a body of water
6.0301647,3.9496355,1.3939953,a basketball court with lines painted on it
5.7979655,2.1764724,2.912919,a black and white photo of a wooden fence
5.2769775,4.517054,1.9285173,a map of the district of district 20
5.896145,3.971147,1.9388555,a small town street with cars parked on both sides of the street
6.63926,4.1304727,1.1739353,a row of palm trees blowing in the wind
5.5879645,2.0287282,-0.19598065,a couple of women in a kitchen cleaning a stove
7.238522,0.30044243,2.3952007,a close up of a person wearing a white shirt
8.919349,7.14187,-0.39844325,an electric fireplace with a white mantle
4.5623407,2.4594717,-0.15227057,a group of people standing in front of a sign
8.461469,5.455138,0.34669104,a small doll house with a ladder and a window
6.398093,3.4889703,1.7910486,a white car driving down a country road
7.3642507,0.7812657,2.412356,an army green parka with a faux hood
6.1922293,3.5828407,1.9166536,a building with a car parked in front of it
7.795274,2.473777,-0.8174065,a close up of two glasses of food on a table
5.5493817,2.893436,0.44615737,a man laying on the ground with a rugby ball
7.155368,0.44031787,2.8646576,a woman wearing a brown suit and black shoes
8.07865,4.769025,-0.3611584,a kitchen with a table and chairs in it
4.262057,4.5589066,0.9833353,a dashboard with a line graph on it
9.380815,5.5618305,0.49868864,a living room filled with furniture and a flat screen tv
7.3084035,3.355103,2.0015488,a yellow and white building with cars parked in front of it
4.7516856,2.7133505,-0.37244022,a group of people standing in front of a counter
5.9515963,2.0710182,-0.89873165,a couple of smart watches sitting next to each other
7.4709177,3.7447717,-1.5135845,a table that has some information on it
7.121187,0.95773935,2.3873465,a beautiful young woman in a red bikini posing for a picture
7.576701,4.2658377,-0.25035754,a chair with a floral pattern on it
6.852055,1.0900831,2.4815598,a woman in a yellow dress posing for a picture
5.7930365,4.0379753,2.214085,a view of a city street with tall buildings in the background
4.1254315,4.7038307,1.0910574,a graph with a line graph and a line graph on it
8.109873,4.7626567,-0.38485062,a kitchen with a table and chairs in it
8.954655,4.7400646,-0.78812057,a commercial kitchen with stainless steel appliances
7.6544027,1.1975182,0.343039,a website page with a picture of a woman's foot
9.314022,1.2046175,1.5478094,a pair of glasses on a white background
6.9743342,4.2851386,1.9954988,a white boat is docked in the water
5.4994802,4.0337315,1.3281152,two pictures of a house before and after remodeling
7.76527,3.2702682,-1.2045442,papa bob's patchouli since soap in a tin
4.7578096,2.7022958,0.13974522,a group of people standing around a car in the desert
8.277795,1.5760934,2.2441218,a collection of pink and gold digital papers
7.385687,0.35224524,2.6044312,a woman wearing white pants and a tank top
8.235814,4.230376,-0.27383056,a white toilet sitting on top of a white floor
6.45909,1.8473423,1.1269354,a man holding a red lobster in his hand
6.1018033,4.533783,1.9438697,a baseball field with a city skyline in the background
8.926484,6.2943797,-0.026518114,a large pipe organ sitting inside of a building
8.457336,4.938903,0.7223501,a bunch of paintings hanging on a wall
6.321596,1.341248,1.8388809,a woman dressed as an angel standing in front of a castle
8.375055,5.882287,1.2142142,a child's bed with a slide in a room
8.3899975,5.52042,1.5339282,a white bed with a storage underneath it
5.632368,2.9209726,-0.31369326,a group of women sitting around a table
9.116634,1.3609298,0.055280115,a close up of a camera on a white surface
6.712136,4.7421517,1.6220781,an open book with a picture of a view of a lake
5.0088305,2.8579295,-0.5367082,a group of people standing around a table
7.294493,0.52037024,2.908405,a woman wearing a black cardigan sweater
8.953346,4.531046,-0.852541,a collage of pictures of a kitchen with white cabinets
6.8221703,4.436649,1.9925252,a large body of water with a bunch of boats in it
8.299225,1.6248161,2.1715271,a shower curtain with pink flowers on it
9.324051,1.2996283,1.710261,a pair of white boots on a white background
7.9597774,3.3133786,0.25543153,a wooden toy with a green frog on top of it
8.075027,1.1149057,1.5662882,a silver purse with a chain on it
9.08834,5.50367,0.2527994,a room filled with lots of computers and desks
9.026548,3.8005977,-0.34367496,a white sideboard with drawers and drawers
6.876369,3.0339007,-0.747536,a person holding a bunch of red balloons
5.957208,4.4530425,2.0040665,a view of a city from a bridge
5.9243593,1.4839611,1.5272421,a priest standing in front of a table with a cross on it
5.811487,2.108428,2.8546634,black and white photograph of a band performing on stage
6.911379,0.60261315,2.5715961,a woman wearing a black bra and panties
4.572787,2.3583868,-0.3329787,a couple of people that are standing in front of a sign
8.226488,1.3181065,-0.20334819,a close up of a spoon with a spoon in it
6.9877167,4.30316,1.8507891,a duck that is sitting in some water
5.701247,2.209395,1.1690915,a man standing on top of a beach next to a grill
6.7363396,4.312672,0.8813731,a swimming pool with lounge chairs and palm trees
5.881939,3.6519742,2.2643495,a building with a bank sign above it
7.800059,1.109865,2.0053296,a green and brown wallet with a zipper
9.383225,1.7630706,1.6759753,a black golf cart on a white background
6.6384478,4.2678933,1.0682718,an empty swimming pool surrounded by palm trees
4.7111177,2.2338312,0.3545172,a group of firefighters walking down a dirt road
5.0360346,1.651015,-0.42595932,a couple of men sitting on top of a red carpet
7.9727497,2.8737464,1.7982311,a red car parked in front of a building
5.164247,4.5961337,1.7940292,a map of the world with different locations
4.976787,2.8660734,-0.5005492,a group of people standing around a table
9.030718,5.4553623,0.20758723,a room filled with lots of computers and desks
8.360232,3.198502,1.4746276,a white arch with an american flag on it
7.3935757,3.4055758,-1.6273205,a machine that is sitting on top of a table
7.473763,0.8127179,3.0188396,a black boot with a zipper on the side
8.919929,6.335655,0.0056804474,a living room filled with furniture and a staircase
8.744375,2.8944213,-0.43533266,a metal wall plate with four square holes
9.58482,1.4617783,1.3165479,a blue bicycle chainring on a white background
8.217611,1.2799231,2.2136683,a pink and black electric razor sitting on top of a piece of paper
7.9820223,1.2278881,1.8799226,a purple dress on display in a room
8.940396,5.5762863,0.5359908,an empty living room with a large window
8.891256,5.732218,0.43641523,a living room with yellow walls and white furniture
6.1322675,3.9745233,2.0150864,a picture of a train going down a track
8.305135,1.935296,1.9826188,a black and white bedroom with a purple rug
4.872514,2.0686684,-0.25758356,a couple of women standing on top of a stage
5.997041,1.0472672,1.3574238,a man in a suit and tie speaking into a microphone
8.088934,3.0076032,0.371551,a small black box with green trims
8.456083,5.341555,1.3213364,a black metal bunk bed with white sheets
6.4534073,4.853557,1.6955984,a lake and mountains with the words things to do on the south island of new zealand
5.871087,1.808963,2.7713144,a black and white photo of xi jinping
4.9846535,2.6333287,-0.8272495,cutting onions podcast with bobby shaw celebrating culture that develops leaders
6.435766,2.2579408,0.1496728,a woman sitting at a table with a cell phone in her hand
7.1588073,0.5662751,2.3832622,a woman wearing a camel colored outfit and a hat
5.172081,2.6222274,0.33391526,a group of men playing a game of football
5.9758663,1.6696584,2.4376886,a black and white photo of a man sitting at a table
7.999481,3.792195,-0.4871437,a white tablet computer sitting on top of a white table
7.6082134,2.8046875,0.7116146,a painting of flowers on a white background
9.375869,1.804067,0.97748935,a black computer case on a white background
6.8734546,4.4462633,2.092107,a wind turbine in the middle of the ocean
5.0326247,2.2144804,-0.92482847,a couple of men standing next to each other
9.35409,1.3638533,1.754684,a pair of black shoes on a white background
